"OrderID","CustomerID","FirstName","LastName","ProductID","UnitPrice","OrderAmount","OrderDate","ShipDate"
143697,2,Ken,Abel,798,1000.44,1000.44,2012-10-22 00:00:00.000,2012-10-29 00:00:00.000
143698,2,Ken,Abel,780,2071.42,2071.42,2012-10-22 00:00:00.000,2012-10-29 00:00:00.000
143699,2,Ken,Abel,792,2181.56,2181.56,2012-10-22 00:00:00.000,2012-10-29 00:00:00.000
143700,2,Ken,Abel,762,782.99,782.99,2012-10-22 00:00:00.000,2012-10-29 00:00:00.000
143701,2,Ken,Abel,789,2443.35,2443.35,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143702,2,Ken,Abel,789,2443.35,2443.35,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143703,2,Ken,Abel,780,2071.42,2071.42,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143704,2,Ken,Abel,783,2049.10,2049.10,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143705,2,Ken,Abel,784,2049.10,2049.10,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143706,2,Ken,Abel,764,782.99,782.99,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143707,2,Ken,Abel,792,2181.56,2181.56,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143708,2,Ken,Abel,793,2181.56,2181.56,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143709,2,Ken,Abel,759,782.99,782.99,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143710,2,Ken,Abel,768,782.99,782.99,2012-10-23 00:00:00.000,2012-10-30 00:00:00.000
143711,2,Ken,Abel,796,2181.56,2181.56,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143712,2,Ken,Abel,789,2443.35,2443.35,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143713,2,Ken,Abel,793,2181.56,2181.56,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143714,2,Ken,Abel,760,782.99,782.99,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143715,2,Ken,Abel,783,2049.10,2049.10,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143716,2,Ken,Abel,781,2071.42,2071.42,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143717,2,Ken,Abel,792,2181.56,2181.56,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143718,2,Ken,Abel,792,2181.56,2181.56,2012-10-24 00:00:00.000,2012-10-31 00:00:00.000
143719,2,Ken,Abel,780,2071.42,2071.42,2012-10-25 00:00:00.000,2012-11-01 00:00:00.000
143720,2,Ken,Abel,780,2071.42,2071.42,2012-10-25 00:00:00.000,2012-11-01 00:00:00.000
143721,2,Ken,Abel,793,2181.56,2181.56,2012-10-25 00:00:00.000,2012-11-01 00:00:00.000
143722,2,Ken,Abel,763,782.99,782.99,2012-10-25 00:00:00.000,2012-11-01 00:00:00.000
143723,2,Ken,Abel,767,782.99,782.99,2012-10-25 00:00:00.000,2012-11-01 00:00:00.000
143724,2,Ken,Abel,791,2443.35,2443.35,2012-10-25 00:00:00.000,2012-11-01 00:00:00.000
143725,2,Ken,Abel,801,1000.44,1000.44,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143726,2,Ken,Abel,759,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143727,2,Ken,Abel,790,2443.35,2443.35,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143728,2,Ken,Abel,798,1000.44,1000.44,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143729,2,Ken,Abel,799,1000.44,1000.44,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143730,2,Ken,Abel,799,1000.44,1000.44,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143731,2,Ken,Abel,759,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143732,2,Ken,Abel,761,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143733,2,Ken,Abel,762,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143734,2,Ken,Abel,760,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143735,2,Ken,Abel,763,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143736,2,Ken,Abel,799,1000.44,1000.44,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143737,2,Ken,Abel,763,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143738,2,Ken,Abel,763,782.99,782.99,2012-10-26 00:00:00.000,2012-11-02 00:00:00.000
143739,2,Ken,Abel,790,2443.35,2443.35,2012-10-27 00:00:00.000,2012-11-03 00:00:00.000
143740,2,Ken,Abel,791,2443.35,2443.35,2012-10-27 00:00:00.000,2012-11-03 00:00:00.000
143741,2,Ken,Abel,762,782.99,782.99,2012-10-27 00:00:00.000,2012-11-03 00:00:00.000
143742,2,Ken,Abel,791,2443.35,2443.35,2012-10-27 00:00:00.000,2012-11-03 00:00:00.000
143743,2,Ken,Abel,761,782.99,782.99,2012-10-27 00:00:00.000,2012-11-03 00:00:00.000
143744,2,Ken,Abel,783,2049.10,2049.10,2012-10-27 00:00:00.000,2012-11-03 00:00:00.000
143745,2,Ken,Abel,781,2071.42,2071.42,2012-10-28 00:00:00.000,2012-11-04 00:00:00.000
143746,2,Ken,Abel,792,2181.56,2181.56,2012-10-28 00:00:00.000,2012-11-04 00:00:00.000
143747,2,Ken,Abel,790,2443.35,2443.35,2012-10-28 00:00:00.000,2012-11-04 00:00:00.000
143748,2,Ken,Abel,791,2443.35,2443.35,2012-10-28 00:00:00.000,2012-11-04 00:00:00.000
143749,2,Ken,Abel,800,1000.44,1000.44,2012-10-28 00:00:00.000,2012-11-04 00:00:00.000
143750,2,Ken,Abel,761,782.99,782.99,2012-10-28 00:00:00.000,2012-11-04 00:00:00.000
143751,2,Ken,Abel,783,2049.10,2049.10,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143752,2,Ken,Abel,789,2443.35,2443.35,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143753,2,Ken,Abel,797,1000.44,1000.44,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143754,2,Ken,Abel,795,2181.56,2181.56,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143755,2,Ken,Abel,792,2181.56,2181.56,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143756,2,Ken,Abel,784,2049.10,2049.10,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143757,2,Ken,Abel,760,782.99,782.99,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143758,2,Ken,Abel,795,2181.56,2181.56,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143759,2,Ken,Abel,760,782.99,782.99,2012-10-29 00:00:00.000,2012-11-05 00:00:00.000
143760,2,Ken,Abel,770,469.79,2348.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143761,2,Ken,Abel,762,469.79,1879.18,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143762,2,Ken,Abel,760,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143763,2,Ken,Abel,820,198.04,198.04,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143764,2,Ken,Abel,861,22.79,22.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143765,2,Ken,Abel,817,180.13,360.26,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143766,2,Ken,Abel,726,202.33,202.33,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143767,2,Ken,Abel,813,65.60,65.60,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143768,2,Ken,Abel,722,183.94,367.88,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143769,2,Ken,Abel,763,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143770,2,Ken,Abel,826,67.54,202.62,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143771,2,Ken,Abel,760,469.79,1879.18,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143772,2,Ken,Abel,715,28.84,173.04,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143773,2,Ken,Abel,762,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143774,2,Ken,Abel,761,469.79,2348.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143775,2,Ken,Abel,770,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143776,2,Ken,Abel,765,469.79,469.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143777,2,Ken,Abel,711,20.19,40.37,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143778,2,Ken,Abel,743,736.15,736.15,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143779,2,Ken,Abel,779,1242.85,2485.70,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143780,2,Ken,Abel,823,52.65,52.65,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143781,2,Ken,Abel,788,647.99,3239.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143782,2,Ken,Abel,715,28.84,57.68,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143783,2,Ken,Abel,815,36.45,109.34,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143784,2,Ken,Abel,809,33.77,101.32,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143785,2,Ken,Abel,852,44.99,269.96,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143786,2,Ken,Abel,832,209.26,627.77,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143787,2,Ken,Abel,784,1229.46,4917.84,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143788,2,Ken,Abel,825,196.33,392.66,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143789,2,Ken,Abel,816,125.42,376.25,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143790,2,Ken,Abel,862,22.79,91.18,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143791,2,Ken,Abel,824,141.62,141.62,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143792,2,Ken,Abel,831,209.26,209.26,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143793,2,Ken,Abel,854,44.99,179.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143794,2,Ken,Abel,810,65.60,65.60,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143795,2,Ken,Abel,785,647.99,1943.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143796,2,Ken,Abel,863,20.89,416.85,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143797,2,Ken,Abel,780,1242.85,4971.41,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143798,2,Ken,Abel,786,647.99,647.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143799,2,Ken,Abel,787,647.99,2591.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143800,2,Ken,Abel,712,5.19,31.12,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143801,2,Ken,Abel,711,20.19,40.37,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143802,2,Ken,Abel,781,1242.85,7457.11,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143803,2,Ken,Abel,814,209.26,209.26,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143804,2,Ken,Abel,783,1229.46,3688.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143805,2,Ken,Abel,707,20.19,40.37,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143806,2,Ken,Abel,708,20.19,60.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143807,2,Ken,Abel,785,647.99,647.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143808,2,Ken,Abel,863,22.79,136.76,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143809,2,Ken,Abel,787,647.99,3239.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143810,2,Ken,Abel,781,1242.85,2485.70,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143811,2,Ken,Abel,809,33.77,33.77,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143812,2,Ken,Abel,782,1229.46,3688.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143813,2,Ken,Abel,856,53.99,107.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143814,2,Ken,Abel,784,1229.46,2458.92,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143815,2,Ken,Abel,810,65.60,65.60,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143816,2,Ken,Abel,783,1229.46,4917.84,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143817,2,Ken,Abel,748,744.27,2232.82,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143818,2,Ken,Abel,824,141.62,283.23,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143819,2,Ken,Abel,831,209.26,209.26,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143820,2,Ken,Abel,815,36.45,145.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143821,2,Ken,Abel,779,1242.85,4971.41,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143822,2,Ken,Abel,786,647.99,2591.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143823,2,Ken,Abel,823,52.65,52.65,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143824,2,Ken,Abel,816,125.42,125.42,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143825,2,Ken,Abel,780,1242.85,7457.11,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143826,2,Ken,Abel,849,35.99,35.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143827,2,Ken,Abel,862,20.89,377.15,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143828,2,Ken,Abel,779,1242.85,2485.70,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143829,2,Ken,Abel,794,1308.94,3926.81,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143830,2,Ken,Abel,764,469.79,3288.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143831,2,Ken,Abel,793,1308.94,6544.69,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143832,2,Ken,Abel,717,780.82,780.82,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143833,2,Ken,Abel,799,600.26,1200.53,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143834,2,Ken,Abel,843,15.00,120.00,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143835,2,Ken,Abel,855,53.99,323.96,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143836,2,Ken,Abel,820,198.04,792.14,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143837,2,Ken,Abel,791,1466.01,2932.02,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143838,2,Ken,Abel,765,469.79,4697.94,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143839,2,Ken,Abel,822,324.45,648.91,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143840,2,Ken,Abel,854,44.99,404.95,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143841,2,Ken,Abel,838,780.82,1561.64,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143842,2,Ken,Abel,715,26.44,426.96,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143843,2,Ken,Abel,763,469.79,4697.94,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143844,2,Ken,Abel,835,324.45,324.45,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143845,2,Ken,Abel,762,454.13,6230.72,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143846,2,Ken,Abel,813,65.60,328.01,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143847,2,Ken,Abel,859,14.13,84.77,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143848,2,Ken,Abel,761,469.79,939.59,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143849,2,Ken,Abel,716,28.84,259.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143850,2,Ken,Abel,718,780.82,1561.64,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143851,2,Ken,Abel,726,202.33,809.33,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143852,2,Ken,Abel,844,11.99,83.96,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143853,2,Ken,Abel,841,34.79,409.18,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143854,2,Ken,Abel,801,600.26,1200.53,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143855,2,Ken,Abel,730,202.33,809.33,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143856,2,Ken,Abel,790,1466.01,1466.01,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143857,2,Ken,Abel,852,41.24,626.92,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143858,2,Ken,Abel,833,324.45,324.45,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143859,2,Ken,Abel,714,27.88,382.50,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143860,2,Ken,Abel,826,67.54,337.70,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143861,2,Ken,Abel,819,149.03,149.03,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143862,2,Ken,Abel,766,469.79,2348.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143863,2,Ken,Abel,849,32.99,501.52,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143864,2,Ken,Abel,707,20.19,161.49,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143865,2,Ken,Abel,795,1308.94,1308.94,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143866,2,Ken,Abel,725,202.33,809.33,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143867,2,Ken,Abel,711,18.50,263.69,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143868,2,Ken,Abel,850,35.99,287.95,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143869,2,Ken,Abel,797,600.26,2401.05,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143870,2,Ken,Abel,760,454.13,4895.57,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143871,2,Ken,Abel,853,44.99,269.96,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143872,2,Ken,Abel,768,469.79,2818.76,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143873,2,Ken,Abel,798,600.26,2401.05,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143874,2,Ken,Abel,860,14.13,42.39,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143875,2,Ken,Abel,770,430.64,6954.91,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143876,2,Ken,Abel,836,324.45,648.91,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143877,2,Ken,Abel,856,52.19,664.95,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143878,2,Ken,Abel,857,53.99,485.95,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143879,2,Ken,Abel,738,183.94,551.81,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143880,2,Ken,Abel,708,20.19,161.49,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143881,2,Ken,Abel,729,202.33,1618.66,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143882,2,Ken,Abel,722,183.94,551.81,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143883,2,Ken,Abel,858,14.13,98.90,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143884,2,Ken,Abel,712,4.75,76.78,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143885,2,Ken,Abel,790,1466.01,1466.01,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143886,2,Ken,Abel,765,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143887,2,Ken,Abel,712,5.19,10.37,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143888,2,Ken,Abel,796,1308.94,2617.88,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143889,2,Ken,Abel,800,600.26,1800.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143890,2,Ken,Abel,766,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143891,2,Ken,Abel,763,469.79,469.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143892,2,Ken,Abel,768,469.79,469.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143893,2,Ken,Abel,708,20.19,60.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143894,2,Ken,Abel,760,469.79,939.59,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143895,2,Ken,Abel,725,202.33,809.33,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143896,2,Ken,Abel,793,1308.94,2617.88,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143897,2,Ken,Abel,711,20.19,40.37,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143898,2,Ken,Abel,707,20.19,60.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143899,2,Ken,Abel,715,28.84,230.72,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143900,2,Ken,Abel,795,1308.94,6544.69,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143901,2,Ken,Abel,791,1466.01,4398.03,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143902,2,Ken,Abel,770,469.79,1879.18,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143903,2,Ken,Abel,738,183.94,919.69,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143904,2,Ken,Abel,764,469.79,469.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143905,2,Ken,Abel,826,67.54,135.08,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143906,2,Ken,Abel,854,44.99,134.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143907,2,Ken,Abel,769,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143908,2,Ken,Abel,856,53.99,485.95,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143909,2,Ken,Abel,798,600.26,1200.53,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143910,2,Ken,Abel,792,1308.94,1308.94,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143911,2,Ken,Abel,849,35.99,179.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143912,2,Ken,Abel,759,469.79,469.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143913,2,Ken,Abel,799,600.26,3601.58,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143914,2,Ken,Abel,761,469.79,1409.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143915,2,Ken,Abel,801,600.26,1200.53,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143916,2,Ken,Abel,714,28.84,57.68,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143917,2,Ken,Abel,852,44.99,179.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143918,2,Ken,Abel,762,469.79,939.59,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143919,2,Ken,Abel,794,1308.94,2617.88,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143920,2,Ken,Abel,843,15.00,90.00,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143921,2,Ken,Abel,844,11.99,35.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143922,2,Ken,Abel,712,5.19,31.12,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143923,2,Ken,Abel,852,44.99,44.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143924,2,Ken,Abel,854,44.99,134.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143925,2,Ken,Abel,862,22.79,136.76,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143926,2,Ken,Abel,781,1242.85,3728.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143927,2,Ken,Abel,780,1242.85,3728.56,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143928,2,Ken,Abel,715,28.84,144.20,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143929,2,Ken,Abel,861,22.79,22.79,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143930,2,Ken,Abel,738,183.94,183.94,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143931,2,Ken,Abel,788,647.99,647.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143932,2,Ken,Abel,712,5.19,41.49,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143933,2,Ken,Abel,859,14.13,42.39,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143934,2,Ken,Abel,802,88.93,266.80,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143935,2,Ken,Abel,858,14.13,42.39,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143936,2,Ken,Abel,856,53.99,269.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143937,2,Ken,Abel,854,44.99,449.94,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143938,2,Ken,Abel,807,74.84,224.51,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143939,2,Ken,Abel,804,137.69,826.16,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143940,2,Ken,Abel,844,11.99,11.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143941,2,Ken,Abel,786,647.99,1943.98,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143942,2,Ken,Abel,716,28.84,144.20,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143943,2,Ken,Abel,849,35.99,287.95,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143944,2,Ken,Abel,809,33.77,67.55,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143945,2,Ken,Abel,857,53.99,269.97,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143946,2,Ken,Abel,743,736.15,2208.44,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143947,2,Ken,Abel,708,20.19,121.12,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143948,2,Ken,Abel,850,35.99,71.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143949,2,Ken,Abel,784,1229.46,3688.38,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143950,2,Ken,Abel,831,209.26,418.51,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143951,2,Ken,Abel,742,744.27,744.27,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143952,2,Ken,Abel,715,27.88,355.18,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143953,2,Ken,Abel,747,736.15,736.15,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143954,2,Ken,Abel,785,647.99,647.99,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
143955,2,Ken,Abel,806,61.37,306.87,2012-10-30 00:00:00.000,2012-11-06 00:00:00.000
